"Notes"	"Census Region"	"Census Region Code"	"State"	"State Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Drug/Alcohol Induced Cause"	"Drug/Alcohol Induced Cause Code"	Deaths	Population	Crude Rate
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"25-34 years"	"25-34"	"All other non-drug and non-alcohol causes"	"O9"	2775	2481279	111.8
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"35-44 years"	"35-44"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	371	2589538	14.3
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"35-44 years"	"35-44"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	109	2589538	4.2
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"35-44 years"	"35-44"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	99	2589538	3.8
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"35-44 years"	"35-44"	"All other drug-induced causes"	"D9"	44	2589538	1.7
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"35-44 years"	"35-44"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	26	2589538	1.0
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"35-44 years"	"35-44"	"All other alcohol-induced causes"	"A9"	436	2589538	16.8
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"35-44 years"	"35-44"	"All other non-drug and non-alcohol causes"	"O9"	4310	2589538	166.4
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"45-54 years"	"45-54"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	380	2923806	13.0
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"45-54 years"	"45-54"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	139	2923806	4.8
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"45-54 years"	"45-54"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	115	2923806	3.9
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"45-54 years"	"45-54"	"All other drug-induced causes"	"D9"	60	2923806	2.1
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"45-54 years"	"45-54"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	34	2923806	1.2
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"45-54 years"	"45-54"	"All other alcohol-induced causes"	"A9"	875	2923806	29.9
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"45-54 years"	"45-54"	"All other non-drug and non-alcohol causes"	"O9"	10118	2923806	346.1
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"55-64 years"	"55-64"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	182	2656508	6.9
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"55-64 years"	"55-64"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	96	2656508	3.6
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"55-64 years"	"55-64"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	46	2656508	1.7
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"55-64 years"	"55-64"	"All other drug-induced causes"	"D9"	35	2656508	1.3
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"55-64 years"	"55-64"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	31	2656508	1.2
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"55-64 years"	"55-64"	"All other alcohol-induced causes"	"A9"	947	2656508	35.6
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"55-64 years"	"55-64"	"All other non-drug and non-alcohol causes"	"O9"	20453	2656508	769.9
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"65-74 years"	"65-74"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	39	1766943	2.2
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"65-74 years"	"65-74"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	39	1766943	2.2
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"65-74 years"	"65-74"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	13	1766943	Unreliable
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"65-74 years"	"65-74"	"All other drug-induced causes"	"D9"	37	1766943	2.1
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"65-74 years"	"65-74"	"All other alcohol-induced causes"	"A9"	443	1766943	25.1
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"65-74 years"	"65-74"	"All other non-drug and non-alcohol causes"	"O9"	32125	1766943	1818.1
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"75-84 years"	"75-84"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	21	998454	2.1
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"75-84 years"	"75-84"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	14	998454	Unreliable
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"75-84 years"	"75-84"	"All other drug-induced causes"	"D9"	30	998454	3.0
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"75-84 years"	"75-84"	"All other alcohol-induced causes"	"A9"	157	998454	15.7
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"75-84 years"	"75-84"	"All other non-drug and non-alcohol causes"	"O9"	48979	998454	4905.5
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"85+ years"	"85+"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	17	408200	Unreliable
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"85+ years"	"85+"	"All other drug-induced causes"	"D9"	24	408200	5.9
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"85+ years"	"85+"	"All other alcohol-induced causes"	"A9"	32	408200	7.8
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"85+ years"	"85+"	"All other non-drug and non-alcohol causes"	"O9"	59711	408200	14627.9
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"< 1 year"	"1"	"All other non-drug and non-alcohol causes"	"O9"	4325	738375	585.7
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"1-4 years"	"1-4"	"All other non-drug and non-alcohol causes"	"O9"	880	2950142	29.8
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"5-14 years"	"5-14"	"All other non-drug and non-alcohol causes"	"O9"	1078	7356416	14.7
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"15-24 years"	"15-24"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	685	7012611	9.8
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"15-24 years"	"15-24"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	99	7012611	1.4
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"15-24 years"	"15-24"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	20	7012611	0.3
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"15-24 years"	"15-24"	"All other drug-induced causes"	"D9"	10	7012611	Unreliable
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"15-24 years"	"15-24"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	13	7012611	Unreliable
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"15-24 years"	"15-24"	"All other alcohol-induced causes"	"A9"	16	7012611	Unreliable
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"15-24 years"	"15-24"	"All other non-drug and non-alcohol causes"	"O9"	4967	7012611	70.8
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"25-34 years"	"25-34"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	1449	7953640	18.2
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"25-34 years"	"25-34"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	191	7953640	2.4
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"25-34 years"	"25-34"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	56	7953640	0.7
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"25-34 years"	"25-34"	"All other drug-induced causes"	"D9"	32	7953640	0.4
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"25-34 years"	"25-34"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	35	7953640	0.4
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"25-34 years"	"25-34"	"All other alcohol-induced causes"	"A9"	225	7953640	2.8
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"25-34 years"	"25-34"	"All other non-drug and non-alcohol causes"	"O9"	7040	7953640	88.5
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"35-44 years"	"35-44"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	1939	7815996	24.8
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"35-44 years"	"35-44"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	326	7815996	4.2
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"35-44 years"	"35-44"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	116	7815996	1.5
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"35-44 years"	"35-44"	"All other drug-induced causes"	"D9"	48	7815996	0.6
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"35-44 years"	"35-44"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	55	7815996	0.7
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"35-44 years"	"35-44"	"All other alcohol-induced causes"	"A9"	839	7815996	10.7
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"35-44 years"	"35-44"	"All other non-drug and non-alcohol causes"	"O9"	12757	7815996	163.2
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"45-54 years"	"45-54"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	2375	7394176	32.1
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"45-54 years"	"45-54"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	495	7394176	6.7
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"45-54 years"	"45-54"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	124	7394176	1.7
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"45-54 years"	"45-54"	"All other drug-induced causes"	"D9"	68	7394176	0.9
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"45-54 years"	"45-54"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	71	7394176	1.0
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"45-54 years"	"45-54"	"All other alcohol-induced causes"	"A9"	2035	7394176	27.5
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"45-54 years"	"45-54"	"All other non-drug and non-alcohol causes"	"O9"	28944	7394176	391.4
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"55-64 years"	"55-64"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	1428	6242566	22.9
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"55-64 years"	"55-64"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	373	6242566	6.0
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"55-64 years"	"55-64"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	67	6242566	1.1
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"55-64 years"	"55-64"	"All other drug-induced causes"	"D9"	43	6242566	0.7
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"55-64 years"	"55-64"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	44	6242566	0.7
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"55-64 years"	"55-64"	"All other alcohol-induced causes"	"A9"	2147	6242566	34.4
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"55-64 years"	"55-64"	"All other non-drug and non-alcohol causes"	"O9"	57319	6242566	918.2
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"65-74 years"	"65-74"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	358	4261978	8.4
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"65-74 years"	"65-74"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	175	4261978	4.1
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"65-74 years"	"65-74"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	22	4261978	0.5
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"65-74 years"	"65-74"	"All other drug-induced causes"	"D9"	28	4261978	0.7
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"65-74 years"	"65-74"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	11	4261978	Unreliable
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"65-74 years"	"65-74"	"All other alcohol-induced causes"	"A9"	1114	4261978	26.1
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"65-74 years"	"65-74"	"All other non-drug and non-alcohol causes"	"O9"	87862	4261978	2061.5
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"75-84 years"	"75-84"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	75	2097521	3.6
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"75-84 years"	"75-84"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	73	2097521	3.5
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"75-84 years"	"75-84"	"All other drug-induced causes"	"D9"	13	2097521	Unreliable
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"75-84 years"	"75-84"	"All other alcohol-induced causes"	"A9"	352	2097521	16.8
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"75-84 years"	"75-84"	"All other non-drug and non-alcohol causes"	"O9"	108363	2097521	5166.2
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"85+ years"	"85+"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	16	626513	Unreliable
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"85+ years"	"85+"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	34	626513	5.4
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"85+ years"	"85+"	"All other alcohol-induced causes"	"A9"	58	626513	9.3
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"85+ years"	"85+"	"All other non-drug and non-alcohol causes"	"O9"	88787	626513	14171.6
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"Not Stated"	"NS"	"All other non-drug and non-alcohol causes"	"O9"	86	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"< 1 year"	"1"	"All other non-drug and non-alcohol causes"	"O9"	3378	570281	592.3
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"1-4 years"	"1-4"	"All other non-drug and non-alcohol causes"	"O9"	780	2280584	34.2
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"5-14 years"	"5-14"	"All other non-drug and non-alcohol causes"	"O9"	1049	5880166	17.8
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"15-24 years"	"15-24"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	638	6009828	10.6
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"15-24 years"	"15-24"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	72	6009828	1.2
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"15-24 years"	"15-24"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	24	6009828	0.4
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"15-24 years"	"15-24"	"All other drug-induced causes"	"D9"	23	6009828	0.4
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"15-24 years"	"15-24"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	42	6009828	0.7
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"15-24 years"	"15-24"	"All other alcohol-induced causes"	"A9"	47	6009828	0.8
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"15-24 years"	"15-24"	"All other non-drug and non-alcohol causes"	"O9"	5464	6009828	90.9
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"25-34 years"	"25-34"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	1633	5449091	30.0
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"25-34 years"	"25-34"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	135	5449091	2.5
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"25-34 years"	"25-34"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	50	5449091	0.9
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"25-34 years"	"25-34"	"All other drug-induced causes"	"D9"	58	5449091	1.1
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"25-34 years"	"25-34"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	112	5449091	2.1
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"25-34 years"	"25-34"	"All other alcohol-induced causes"	"A9"	651	5449091	11.9
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"25-34 years"	"25-34"	"All other non-drug and non-alcohol causes"	"O9"	6754	5449091	123.9
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"35-44 years"	"35-44"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	2109	5394331	39.1
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"35-44 years"	"35-44"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	272	5394331	5.0
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"35-44 years"	"35-44"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	54	5394331	1.0
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"35-44 years"	"35-44"	"All other drug-induced causes"	"D9"	68	5394331	1.3
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"35-44 years"	"35-44"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	203	5394331	3.8
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"35-44 years"	"35-44"	"All other alcohol-induced causes"	"A9"	1651	5394331	30.6
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"35-44 years"	"35-44"	"All other non-drug and non-alcohol causes"	"O9"	10292	5394331	190.8
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"45-54 years"	"45-54"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	1995	5593843	35.7
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"45-54 years"	"45-54"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	331	5593843	5.9
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"45-54 years"	"45-54"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	61	5593843	1.1
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"45-54 years"	"45-54"	"All other drug-induced causes"	"D9"	72	5593843	1.3
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"45-54 years"	"45-54"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	215	5593843	3.8
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"45-54 years"	"45-54"	"All other alcohol-induced causes"	"A9"	2739	5593843	49.0
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"45-54 years"	"45-54"	"All other non-drug and non-alcohol causes"	"O9"	21574	5593843	385.7
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"55-64 years"	"55-64"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	981	4877001	20.1
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"55-64 years"	"55-64"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	256	4877001	5.2
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"55-64 years"	"55-64"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	30	4877001	0.6
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"55-64 years"	"55-64"	"All other drug-induced causes"	"D9"	51	4877001	1.0
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"55-64 years"	"55-64"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	110	4877001	2.3
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"55-64 years"	"55-64"	"All other alcohol-induced causes"	"A9"	2413	4877001	49.5
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"55-64 years"	"55-64"	"All other non-drug and non-alcohol causes"	"O9"	38754	4877001	794.6
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"65-74 years"	"65-74"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	184	3324073	5.5
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"65-74 years"	"65-74"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	102	3324073	3.1
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"65-74 years"	"65-74"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	11	3324073	Unreliable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"65-74 years"	"65-74"	"All other drug-induced causes"	"D9"	18	3324073	Unreliable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"65-74 years"	"65-74"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	30	3324073	0.9
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"65-74 years"	"65-74"	"All other alcohol-induced causes"	"A9"	1141	3324073	34.3
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"65-74 years"	"65-74"	"All other non-drug and non-alcohol causes"	"O9"	58366	3324073	1755.9
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"75-84 years"	"75-84"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	41	1828626	2.2
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"75-84 years"	"75-84"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	42	1828626	2.3
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"75-84 years"	"75-84"	"All other drug-induced causes"	"D9"	22	1828626	1.2
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"75-84 years"	"75-84"	"All other alcohol-induced causes"	"A9"	305	1828626	16.7
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"75-84 years"	"75-84"	"All other non-drug and non-alcohol causes"	"O9"	83513	1828626	4567.0
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"85+ years"	"85+"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	16	663881	Unreliable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"85+ years"	"85+"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	17	663881	Unreliable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"85+ years"	"85+"	"All other alcohol-induced causes"	"A9"	64	663881	9.6
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"85+ years"	"85+"	"All other non-drug and non-alcohol causes"	"O9"	89661	663881	13505.6
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Not Stated"	"NS"	"All other non-drug and non-alcohol causes"	"O9"	70	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"< 1 year"	"1"	"All other non-drug and non-alcohol causes"	"O9"	5447	1041534	523.0
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"1-4 years"	"1-4"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	10	4062838	Unreliable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"1-4 years"	"1-4"	"All other non-drug and non-alcohol causes"	"O9"	1046	4062838	25.7
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"5-14 years"	"5-14"	"All other non-drug and non-alcohol causes"	"O9"	1346	9623916	14.0
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"15-24 years"	"15-24"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	517	9737576	5.3
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"15-24 years"	"15-24"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	129	9737576	1.3
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"15-24 years"	"15-24"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	399	9737576	4.1
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"15-24 years"	"15-24"	"All other drug-induced causes"	"D9"	11	9737576	Unreliable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"15-24 years"	"15-24"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	23	9737576	0.2
